user_id,treatment,channel,audience_type,country,age_group,device_type,email_subscriber,n_prior_purchases,n_organic_sessions_30d,days_since_last_visit,loyalty_tier,category_affinity,frequency,spend_eur,converted
T09_00307,1,youtube,retargeting,GB,18-24,mobile,0,8,6,2,gold,fragrance,10,0.1,0
T09_00170,1,youtube,retargeting,GB,35-44,desktop,1,7,5,3,none,fragrance,11,0.12,0
C_04842,0,,,FR,45+,mobile,0,0,6,34,none,skincare,0,0.0,0
T07_01467,1,meta,retargeting_warm,GB,45+,mobile,0,2,6,1,none,fragrance,21,0.23,1
T07_00662,1,meta,retargeting_warm,FR,45+,desktop,0,2,8,1,silver,fragrance,7,0.07,0
C_04846,0,,,GB,45+,mobile,1,0,2,3,gold,fragrance,0,0.0,0
C_06950,0,,,FR,35-44,mobile,1,2,10,16,silver,makeup,0,0.0,0
T05_00433,1,youtube,prospecting_brand_safety,FR,35-44,mobile,0,2,1,36,none,fragrance,3,0.04,0
C_01950,0,,,DE,45+,mobile,0,1,2,71,silver,skincare,0,0.0,0
C_01235,0,,,FR,45+,desktop,1,0,1,1,none,haircare,0,0.0,0
T02_01158,1,meta,prospecting_lal_1pct,GB,18-24,desktop,0,2,2,8,none,makeup,7,0.05,0
T09_00525,1,youtube,retargeting,DE,25-34,mobile,1,4,7,20,gold,skincare,9,0.11,1
C_00270,0,,,DE,35-44,mobile,0,2,1,5,gold,skincare,0,0.0,0
T07_00987,1,meta,retargeting_warm,FR,45+,mobile,0,10,8,30,none,skincare,7,0.07,1
T00_00173,1,tiktok,prospecting_broad_1824,DE,35-44,mobile,0,5,2,65,none,makeup,4,0.03,0
T08_00794,1,meta,retargeting_hot,GB,18-24,mobile,1,5,7,6,none,fragrance,17,0.2,0
T00_00335,1,tiktok,prospecting_broad_1824,DE,45+,desktop,0,5,1,61,none,makeup,2,0.02,0
T03_00847,1,meta,prospecting_lal_3_5pct,GB,25-34,desktop,0,1,2,43,none,fragrance,2,0.02,0
T07_01115,1,meta,retargeting_warm,FR,35-44,desktop,1,6,7,18,silver,skincare,12,0.12,0
T08_01212,1,meta,retargeting_hot,GB,25-34,mobile,0,8,6,6,none,makeup,18,0.23,0
C_03591,0,,,DE,35-44,desktop,0,0,3,1,gold,makeup,0,0.0,0
T01_00047,1,tiktok,prospecting_broad_2534,GB,35-44,mobile,0,0,5,2,none,fragrance,1,0.01,0
T00_00399,1,tiktok,prospecting_broad_1824,GB,35-44,mobile,1,1,1,8,silver,fragrance,3,0.03,0
C_04000,0,,,GB,18-24,mobile,0,0,1,16,none,haircare,0,0.0,0
T03_01084,1,meta,prospecting_lal_3_5pct,GB,25-34,mobile,0,2,1,5,platinum,haircare,5,0.04,0
T00_00749,1,tiktok,prospecting_broad_1824,FR,18-24,desktop,0,1,2,40,silver,skincare,3,0.03,0
T00_00611,1,tiktok,prospecting_broad_1824,DE,18-24,desktop,1,1,1,12,none,fragrance,6,0.04,0
C_00637,0,,,DE,25-34,desktop,0,0,1,2,silver,haircare,0,0.0,0
T09_00036,1,youtube,retargeting,FR,45+,mobile,1,1,4,13,silver,makeup,5,0.05,0
T05_00774,1,youtube,prospecting_brand_safety,GB,25-34,mobile,0,1,3,1,silver,fragrance,3,0.04,0
C_00010,0,,,FR,45+,mobile,0,1,1,13,none,makeup,0,0.0,0
T05_00392,1,youtube,prospecting_brand_safety,FR,18-24,mobile,1,4,2,11,none,skincare,4,0.04,0
T07_01796,1,meta,retargeting_warm,DE,35-44,desktop,0,3,10,14,gold,fragrance,7,0.06,0
T03_00871,1,meta,prospecting_lal_3_5pct,FR,45+,mobile,0,5,1,30,gold,haircare,3,0.03,0
C_06353,0,,,GB,25-34,mobile,0,7,7,15,none,makeup,0,0.0,0
C_00415,0,,,DE,25-34,mobile,0,0,1,12,gold,haircare,0,0.0,0
T02_00599,1,meta,prospecting_lal_1pct,GB,18-24,mobile,1,1,1,5,gold,fragrance,3,0.03,0
C_03578,0,,,FR,18-24,mobile,0,3,3,18,none,makeup,0,0.0,0
C_04174,0,,,DE,18-24,mobile,1,0,4,14,none,skincare,0,0.0,0
C_06607,0,,,DE,35-44,mobile,1,7,4,20,silver,makeup,0,0.0,0
T02_00699,1,meta,prospecting_lal_1pct,FR,25-34,mobile,0,8,1,30,none,skincare,3,0.03,0
C_03881,0,,,GB,35-44,mobile,1,0,0,65,gold,haircare,0,0.0,0
T01_00551,1,tiktok,prospecting_broad_2534,FR,35-44,desktop,1,0,4,2,gold,haircare,4,0.03,0
T06_00323,1,tiktok,retargeting,GB,45+,desktop,0,8,13,21,none,haircare,8,0.08,0
T00_00245,1,tiktok,prospecting_broad_1824,GB,25-34,mobile,0,1,2,1,gold,makeup,3,0.02,0
C_04090,0,,,GB,35-44,desktop,0,0,0,1,gold,skincare,0,0.0,0
C_02105,0,,,DE,45+,desktop,0,3,0,27,none,haircare,0,0.0,0
C_06568,0,,,DE,25-34,mobile,0,5,4,4,gold,haircare,0,0.0,0
C_02764,0,,,DE,18-24,desktop,0,3,0,23,none,makeup,0,0.0,0
C_01873,0,,,FR,45+,mobile,0,0,2,9,none,skincare,0,0.0,0
T08_00847,1,meta,retargeting_hot,GB,35-44,mobile,1,9,8,5,none,haircare,14,0.16,1
C_02580,0,,,GB,25-34,mobile,0,0,2,40,silver,haircare,0,0.0,0
T08_00263,1,meta,retargeting_hot,GB,45+,desktop,0,8,8,16,silver,makeup,18,0.18,0
C_05270,0,,,GB,25-34,mobile,0,9,3,6,none,haircare,0,0.0,0
C_02062,0,,,DE,35-44,mobile,0,3,1,19,none,makeup,0,0.0,0
T02_01248,1,meta,prospecting_lal_1pct,GB,18-24,mobile,1,0,2,10,none,haircare,2,0.02,0
C_03444,0,,,GB,18-24,desktop,0,1,2,40,gold,fragrance,0,0.0,0
T06_00925,1,tiktok,retargeting,FR,45+,desktop,1,12,6,31,silver,makeup,8,0.08,0
C_04570,0,,,FR,45+,mobile,0,8,3,4,none,skincare,0,0.0,0
C_02430,0,,,FR,25-34,mobile,1,6,1,8,none,haircare,0,0.0,0
T07_01673,1,meta,retargeting_warm,GB,35-44,desktop,1,7,8,5,silver,makeup,10,0.12,0
T08_01120,1,meta,retargeting_hot,GB,25-34,desktop,1,5,7,1,silver,haircare,15,0.17,0
T01_00083,1,tiktok,prospecting_broad_2534,GB,25-34,desktop,1,3,1,9,silver,haircare,4,0.03,0
C_03780,0,,,FR,25-34,mobile,1,2,1,12,none,fragrance,0,0.0,0
C_01161,0,,,GB,18-24,desktop,1,0,0,4,none,haircare,0,0.0,0
C_05962,0,,,DE,45+,desktop,0,2,9,47,none,haircare,0,0.0,0
T04_00210,1,meta,prospecting_broad,DE,35-44,desktop,0,7,1,26,none,fragrance,6,0.04,0
C_04823,0,,,GB,25-34,mobile,0,1,6,2,none,makeup,0,0.0,0
T07_00272,1,meta,retargeting_warm,FR,45+,desktop,0,5,4,30,none,fragrance,14,0.16,0
T05_00403,1,youtube,prospecting_brand_safety,FR,25-34,desktop,1,3,2,19,none,skincare,2,0.02,0
T02_00267,1,meta,prospecting_lal_1pct,GB,35-44,desktop,0,0,2,8,none,skincare,5,0.05,0
T02_00724,1,meta,prospecting_lal_1pct,FR,45+,desktop,0,5,0,14,none,fragrance,6,0.05,1
T02_00206,1,meta,prospecting_lal_1pct,FR,18-24,desktop,1,0,0,4,none,skincare,2,0.02,0
C_04841,0,,,GB,18-24,desktop,0,5,3,3,silver,makeup,0,0.0,0
T08_00845,1,meta,retargeting_hot,DE,25-34,desktop,0,1,11,8,silver,skincare,17,0.21,0
C_04591,0,,,FR,25-34,mobile,0,3,1,17,none,haircare,0,0.0,0
T08_00685,1,meta,retargeting_hot,GB,45+,desktop,1,4,7,1,silver,makeup,9,0.1,0
C_06939,0,,,DE,25-34,mobile,0,0,8,19,gold,skincare,0,0.0,0
T03_00417,1,meta,prospecting_lal_3_5pct,FR,18-24,desktop,0,3,4,28,none,fragrance,1,0.01,0
C_01530,0,,,DE,35-44,mobile,0,4,2,14,none,fragrance,0,0.0,0
C_02529,0,,,FR,25-34,mobile,0,7,1,14,platinum,haircare,0,0.0,0
T08_01417,1,meta,retargeting_hot,DE,35-44,desktop,0,6,5,1,none,makeup,19,0.24,0
T08_00514,1,meta,retargeting_hot,DE,45+,desktop,1,5,6,1,none,skincare,20,0.22,0
T04_00552,1,meta,prospecting_broad,DE,45+,mobile,0,5,1,2,none,skincare,4,0.03,0
T09_01115,1,youtube,retargeting,GB,35-44,mobile,0,7,4,22,none,skincare,10,0.1,0
C_05057,0,,,GB,35-44,desktop,0,6,1,3,none,fragrance,0,0.0,0
T00_00062,1,tiktok,prospecting_broad_1824,FR,25-34,mobile,1,1,1,21,silver,haircare,3,0.02,0
C_02573,0,,,FR,45+,mobile,1,1,2,4,none,fragrance,0,0.0,0
C_02936,0,,,DE,35-44,mobile,1,1,0,86,none,fragrance,0,0.0,0
T02_01608,1,meta,prospecting_lal_1pct,GB,35-44,mobile,0,0,2,20,silver,skincare,5,0.05,0
T05_00163,1,youtube,prospecting_brand_safety,DE,25-34,desktop,0,5,2,22,gold,skincare,1,0.01,0
T01_00734,1,tiktok,prospecting_broad_2534,GB,25-34,mobile,0,0,0,5,gold,fragrance,3,0.02,0
T06_00000,1,tiktok,retargeting,FR,25-34,mobile,1,12,9,1,none,skincare,8,0.08,0
C_00130,0,,,DE,18-24,mobile,0,1,2,39,none,skincare,0,0.0,0
T02_00848,1,meta,prospecting_lal_1pct,FR,25-34,desktop,0,0,1,4,none,fragrance,8,0.08,0
T05_00634,1,youtube,prospecting_brand_safety,GB,25-34,desktop,0,1,1,8,none,skincare,3,0.04,0
T08_01275,1,meta,retargeting_hot,GB,18-24,desktop,0,3,8,23,none,skincare,14,0.15,0
T01_00869,1,tiktok,prospecting_broad_2534,GB,25-34,mobile,1,6,1,30,silver,makeup,3,0.03,0
T08_00854,1,meta,retargeting_hot,DE,35-44,mobile,0,5,7,3,none,skincare,21,0.26,0
T08_00638,1,meta,retargeting_hot,FR,18-24,desktop,0,2,11,1,gold,makeup,2,0.02,0
C_06037,0,,,GB,35-44,desktop,0,0,4,62,none,haircare,0,0.0,0
C_02288,0,,,FR,25-34,desktop,0,1,2,14,silver,skincare,0,0.0,0
T03_00842,1,meta,prospecting_lal_3_5pct,GB,35-44,mobile,1,3,3,25,none,haircare,3,0.03,1
T07_00639,1,meta,retargeting_warm,GB,45+,mobile,1,9,6,10,none,haircare,5,0.05,0
C_02952,0,,,FR,18-24,mobile,0,5,1,3,silver,haircare,0,0.0,0
C_06739,0,,,DE,45+,mobile,1,2,7,2,gold,haircare,0,0.0,0
C_01050,0,,,GB,18-24,desktop,0,2,1,5,none,haircare,0,0.0,0
C_00876,0,,,DE,18-24,mobile,0,2,2,6,none,makeup,0,0.0,0
T08_00815,1,meta,retargeting_hot,DE,18-24,desktop,1,7,7,1,none,skincare,11,0.12,0
C_02232,0,,,FR,25-34,mobile,1,1,2,12,none,haircare,0,0.0,0
T08_01414,1,meta,retargeting_hot,GB,45+,mobile,1,4,6,27,none,skincare,12,0.13,0
C_02281,0,,,FR,45+,mobile,0,1,0,1,platinum,haircare,0,0.0,0
C_03025,0,,,GB,18-24,mobile,1,0,5,6,none,makeup,0,0.0,0
T07_00529,1,meta,retargeting_warm,GB,35-44,mobile,1,3,6,7,none,fragrance,11,0.12,0
T08_01109,1,meta,retargeting_hot,FR,45+,mobile,1,0,10,21,silver,skincare,10,0.1,1
T07_00514,1,meta,retargeting_warm,GB,18-24,desktop,1,8,8,1,platinum,skincare,4,0.04,0
T02_00195,1,meta,prospecting_lal_1pct,GB,25-34,desktop,0,0,2,14,gold,haircare,3,0.03,0
C_04427,0,,,FR,25-34,mobile,1,0,5,11,silver,skincare,0,0.0,0
T07_00616,1,meta,retargeting_warm,FR,25-34,mobile,1,6,12,14,silver,makeup,11,0.1,0
C_00115,0,,,FR,25-34,mobile,0,2,3,20,gold,haircare,0,0.0,0
C_01413,0,,,DE,45+,desktop,0,1,2,56,none,makeup,0,0.0,0
T03_00118,1,meta,prospecting_lal_3_5pct,DE,35-44,tablet,1,0,0,5,silver,makeup,9,0.08,0
C_02091,0,,,GB,35-44,mobile,0,0,1,40,gold,skincare,0,0.0,0
T02_00191,1,meta,prospecting_lal_1pct,FR,18-24,desktop,1,0,0,32,gold,haircare,5,0.05,0
C_03851,0,,,GB,35-44,mobile,0,2,1,11,silver,makeup,0,0.0,0
C_00423,0,,,FR,45+,desktop,1,6,3,35,none,makeup,0,0.0,0
T06_00608,1,tiktok,retargeting,FR,35-44,tablet,0,5,9,5,gold,haircare,10,0.09,0
C_03802,0,,,GB,18-24,mobile,0,2,1,42,none,haircare,0,0.0,0
T01_00042,1,tiktok,prospecting_broad_2534,GB,25-34,desktop,0,3,1,24,platinum,fragrance,5,0.04,0
T08_00009,1,meta,retargeting_hot,DE,18-24,mobile,0,2,7,1,silver,haircare,15,0.19,0
T06_00519,1,tiktok,retargeting,FR,18-24,mobile,0,6,10,7,silver,fragrance,8,0.07,0
T03_00726,1,meta,prospecting_lal_3_5pct,DE,18-24,mobile,0,0,1,7,silver,makeup,4,0.03,0
T09_01215,1,youtube,retargeting,FR,45+,mobile,0,7,7,22,none,haircare,8,0.09,1
C_05484,0,,,FR,45+,mobile,0,7,5,76,none,skincare,0,0.0,0
C_05090,0,,,FR,35-44,mobile,0,10,3,1,silver,fragrance,0,0.0,0
T02_00039,1,meta,prospecting_lal_1pct,DE,25-34,desktop,1,0,1,4,gold,skincare,5,0.04,0
C_06848,0,,,FR,25-34,desktop,1,1,5,1,gold,makeup,0,0.0,0
T02_01103,1,meta,prospecting_lal_1pct,FR,18-24,mobile,1,11,5,13,none,makeup,8,0.06,0
C_03436,0,,,GB,25-34,mobile,0,0,2,32,silver,skincare,0,0.0,0
C_02248,0,,,FR,18-24,desktop,0,2,3,27,none,fragrance,0,0.0,0
T02_01417,1,meta,prospecting_lal_1pct,FR,18-24,mobile,0,5,1,19,gold,makeup,6,0.06,1
C_00451,0,,,GB,25-34,desktop,0,0,0,44,none,haircare,0,0.0,0
C_00088,0,,,FR,25-34,mobile,0,2,1,7,gold,haircare,0,0.0,0
T01_00196,1,tiktok,prospecting_broad_2534,GB,18-24,desktop,0,0,2,63,platinum,makeup,2,0.02,0
T09_00224,1,youtube,retargeting,FR,18-24,mobile,0,6,5,1,none,makeup,9,0.09,0
T08_00048,1,meta,retargeting_hot,DE,35-44,tablet,1,7,8,4,gold,haircare,12,0.15,0
T08_00641,1,meta,retargeting_hot,FR,25-34,mobile,0,4,5,10,silver,haircare,12,0.15,0
T07_01046,1,meta,retargeting_warm,DE,35-44,mobile,0,3,3,1,gold,fragrance,13,0.13,0
T01_00577,1,tiktok,prospecting_broad_2534,GB,35-44,desktop,1,1,2,13,gold,fragrance,4,0.03,0
C_02712,0,,,GB,45+,mobile,0,1,3,9,gold,fragrance,0,0.0,0
C_06013,0,,,DE,35-44,mobile,1,5,4,25,silver,fragrance,0,0.0,0
T01_00825,1,tiktok,prospecting_broad_2534,DE,18-24,desktop,1,5,1,26,silver,haircare,3,0.02,0
C_06152,0,,,FR,45+,mobile,0,7,4,2,none,fragrance,0,0.0,0
T03_00249,1,meta,prospecting_lal_3_5pct,GB,45+,desktop,1,0,3,33,gold,fragrance,2,0.02,0
C_02175,0,,,GB,25-34,mobile,1,2,4,4,none,haircare,0,0.0,0
T05_00824,1,youtube,prospecting_brand_safety,GB,35-44,mobile,1,6,1,28,none,haircare,2,0.03,0
T09_00828,1,youtube,retargeting,DE,45+,mobile,0,14,8,39,silver,haircare,9,0.1,1
C_03518,0,,,GB,45+,desktop,1,2,2,1,gold,fragrance,0,0.0,0
T07_01664,1,meta,retargeting_warm,FR,25-34,desktop,1,3,10,6,silver,skincare,10,0.1,0
C_06448,0,,,FR,45+,desktop,1,15,3,2,silver,haircare,0,0.0,0
T07_01605,1,meta,retargeting_warm,DE,35-44,mobile,0,3,7,38,none,fragrance,10,0.11,0
T03_01042,1,meta,prospecting_lal_3_5pct,DE,35-44,mobile,0,6,4,34,none,skincare,4,0.03,0
C_00236,0,,,FR,25-34,mobile,0,1,2,30,silver,haircare,0,0.0,0
C_05486,0,,,GB,45+,mobile,0,0,3,1,none,makeup,0,0.0,0
T03_01057,1,meta,prospecting_lal_3_5pct,GB,18-24,mobile,0,0,4,2,none,fragrance,4,0.04,0
T03_00980,1,meta,prospecting_lal_3_5pct,FR,35-44,desktop,0,0,4,16,none,makeup,4,0.03,0
C_01826,0,,,GB,25-34,desktop,0,1,1,8,gold,fragrance,0,0.0,0
T01_00417,1,tiktok,prospecting_broad_2534,FR,35-44,mobile,1,1,2,18,silver,skincare,2,0.02,0
C_02750,0,,,GB,35-44,mobile,0,0,1,34,gold,makeup,0,0.0,0
T07_00630,1,meta,retargeting_warm,FR,35-44,desktop,1,10,8,11,silver,fragrance,12,0.14,0
T03_00125,1,meta,prospecting_lal_3_5pct,FR,35-44,mobile,0,1,0,70,gold,fragrance,1,0.01,1
C_02236,0,,,GB,45+,mobile,1,0,3,39,none,haircare,0,0.0,0
C_05364,0,,,FR,18-24,desktop,0,13,1,2,gold,skincare,0,0.0,0
C_02690,0,,,GB,45+,mobile,1,4,1,11,none,fragrance,0,0.0,0
T02_01286,1,meta,prospecting_lal_1pct,FR,45+,desktop,0,2,1,20,none,haircare,5,0.05,0
T07_01891,1,meta,retargeting_warm,DE,25-34,mobile,1,6,9,17,none,fragrance,5,0.04,0
T02_00828,1,meta,prospecting_lal_1pct,DE,25-34,mobile,1,4,4,3,silver,skincare,5,0.04,0
T06_00969,1,tiktok,retargeting,GB,35-44,desktop,0,11,7,3,none,haircare,7,0.07,0
C_01619,0,,,FR,35-44,mobile,0,8,0,14,none,makeup,0,0.0,0
T03_00987,1,meta,prospecting_lal_3_5pct,DE,45+,mobile,0,0,4,1,gold,fragrance,2,0.02,0
C_03988,0,,,DE,25-34,mobile,0,0,1,2,gold,fragrance,0,0.0,1
C_04369,0,,,FR,35-44,tablet,1,1,3,11,none,fragrance,0,0.0,0
C_03189,0,,,DE,35-44,desktop,0,2,3,35,none,fragrance,0,0.0,0
C_04500,0,,,GB,25-34,mobile,1,0,3,24,gold,fragrance,0,0.0,0
T08_01337,1,meta,retargeting_hot,FR,25-34,desktop,1,4,7,2,none,makeup,5,0.06,0
T02_01733,1,meta,prospecting_lal_1pct,DE,25-34,mobile,0,4,2,7,gold,haircare,2,0.02,0
C_04363,0,,,FR,18-24,desktop,0,0,4,16,none,fragrance,0,0.0,0
T09_00778,1,youtube,retargeting,GB,25-34,desktop,1,4,9,1,none,fragrance,3,0.03,0
T03_00120,1,meta,prospecting_lal_3_5pct,DE,45+,tablet,0,2,2,8,none,makeup,3,0.02,0
T07_00275,1,meta,retargeting_warm,GB,18-24,mobile,0,5,5,10,gold,haircare,13,0.13,0
C_06847,0,,,DE,25-34,desktop,1,3,11,2,none,fragrance,0,0.0,0
C_00932,0,,,DE,18-24,desktop,1,0,0,20,silver,makeup,0,0.0,0
T01_00136,1,tiktok,prospecting_broad_2534,FR,45+,desktop,1,0,0,4,none,makeup,4,0.04,0
C_05422,0,,,GB,18-24,mobile,0,1,4,41,gold,haircare,0,0.0,0
T07_00290,1,meta,retargeting_warm,FR,35-44,mobile,0,1,9,8,none,makeup,11,0.12,0
T02_01485,1,meta,prospecting_lal_1pct,FR,18-24,desktop,0,1,1,13,gold,fragrance,5,0.04,0
C_04330,0,,,GB,35-44,mobile,1,9,3,15,none,fragrance,0,0.0,0
T04_00154,1,meta,prospecting_broad,FR,45+,tablet,0,0,3,18,gold,fragrance,1,0.01,0
C_05215,0,,,DE,35-44,desktop,1,5,6,39,gold,haircare,0,0.0,0
T01_00119,1,tiktok,prospecting_broad_2534,GB,35-44,mobile,0,3,1,4,silver,fragrance,4,0.04,0
C_05758,0,,,GB,35-44,mobile,0,6,4,32,none,fragrance,0,0.0,0
T08_00495,1,meta,retargeting_hot,GB,45+,desktop,0,6,9,7,silver,fragrance,9,0.12,0
T01_00324,1,tiktok,prospecting_broad_2534,FR,25-34,tablet,1,3,4,10,silver,skincare,2,0.02,0
C_05037,0,,,DE,45+,desktop,1,0,1,8,none,fragrance,0,0.0,0
T08_00123,1,meta,retargeting_hot,DE,45+,desktop,0,5,8,1,silver,haircare,11,0.14,0
C_05043,0,,,GB,25-34,mobile,0,15,3,23,none,fragrance,0,0.0,0
T07_01766,1,meta,retargeting_warm,DE,35-44,mobile,0,8,10,24,silver,skincare,3,0.03,0
C_03700,0,,,GB,45+,desktop,0,0,3,112,none,haircare,0,0.0,0
T05_00719,1,youtube,prospecting_brand_safety,FR,45+,mobile,0,2,1,29,none,haircare,3,0.03,0
T07_00670,1,meta,retargeting_warm,GB,45+,mobile,0,2,10,10,none,makeup,17,0.16,0
T06_00039,1,tiktok,retargeting,DE,35-44,mobile,1,6,8,2,none,haircare,7,0.07,0
T01_00253,1,tiktok,prospecting_broad_2534,DE,25-34,desktop,1,1,2,3,silver,makeup,4,0.04,0
T08_00274,1,meta,retargeting_hot,DE,18-24,desktop,1,1,7,17,none,makeup,6,0.07,1
T00_00772,1,tiktok,prospecting_broad_1824,FR,25-34,desktop,0,2,4,1,silver,haircare,6,0.05,0
T07_00419,1,meta,retargeting_warm,GB,45+,mobile,1,5,6,6,silver,makeup,19,0.18,0
C_04768,0,,,DE,18-24,mobile,0,2,4,4,gold,skincare,0,0.0,0
C_00073,0,,,GB,25-34,desktop,0,1,4,1,none,haircare,0,0.0,0
T01_00853,1,tiktok,prospecting_broad_2534,GB,35-44,desktop,0,0,0,41,silver,makeup,4,0.03,0
T08_01020,1,meta,retargeting_hot,FR,35-44,mobile,0,11,9,1,none,skincare,23,0.28,0
C_03685,0,,,GB,18-24,mobile,0,1,2,2,none,skincare,0,0.0,0
T05_00147,1,youtube,prospecting_brand_safety,GB,25-34,desktop,0,1,1,1,silver,makeup,6,0.08,0
T00_00394,1,tiktok,prospecting_broad_1824,DE,45+,mobile,1,0,3,19,none,haircare,1,0.01,0
T09_00471,1,youtube,retargeting,FR,35-44,mobile,0,1,4,1,gold,haircare,15,0.16,0
T02_00939,1,meta,prospecting_lal_1pct,DE,35-44,mobile,0,5,1,30,none,skincare,4,0.04,0
C_01341,0,,,DE,35-44,mobile,1,2,1,5,none,skincare,0,0.0,0
T02_00107,1,meta,prospecting_lal_1pct,FR,45+,desktop,0,1,2,23,silver,fragrance,5,0.05,0
T09_00595,1,youtube,retargeting,DE,25-34,mobile,1,5,5,11,gold,haircare,13,0.13,0
T03_00644,1,meta,prospecting_lal_3_5pct,FR,35-44,desktop,1,0,2,16,silver,fragrance,5,0.04,0
T03_00821,1,meta,prospecting_lal_3_5pct,GB,25-34,mobile,1,0,2,19,silver,skincare,7,0.06,0
T08_01110,1,meta,retargeting_hot,GB,18-24,desktop,0,10,10,3,none,fragrance,13,0.15,0
T05_00623,1,youtube,prospecting_brand_safety,GB,18-24,mobile,0,2,1,84,silver,makeup,3,0.04,0
C_04235,0,,,DE,45+,mobile,0,2,3,37,none,skincare,0,0.0,0
C_03983,0,,,FR,35-44,mobile,1,2,5,9,gold,makeup,0,0.0,0
C_00094,0,,,DE,35-44,desktop,0,2,1,2,none,skincare,0,0.0,0
T09_00942,1,youtube,retargeting,DE,18-24,desktop,1,5,6,3,none,haircare,9,0.1,0
T06_00429,1,tiktok,retargeting,GB,18-24,mobile,1,3,6,3,none,skincare,8,0.08,0
T07_00688,1,meta,retargeting_warm,DE,25-34,mobile,1,7,7,6,silver,makeup,7,0.07,0
T04_00304,1,meta,prospecting_broad,FR,18-24,mobile,0,0,3,14,silver,skincare,3,0.03,0
T09_00101,1,youtube,retargeting,FR,45+,desktop,1,3,5,6,silver,haircare,12,0.12,0
T01_00550,1,tiktok,prospecting_broad_2534,FR,25-34,desktop,0,1,1,37,platinum,makeup,2,0.02,0
C_02446,0,,,DE,25-34,desktop,0,0,1,7,silver,makeup,0,0.0,0
C_06850,0,,,FR,45+,mobile,0,3,5,5,none,fragrance,0,0.0,0
T01_00578,1,tiktok,prospecting_broad_2534,FR,25-34,mobile,0,0,5,28,silver,skincare,2,0.01,0
C_05625,0,,,GB,25-34,mobile,0,3,6,8,none,makeup,0,0.0,0
T07_01841,1,meta,retargeting_warm,GB,45+,mobile,1,8,5,5,silver,skincare,6,0.07,0
C_00732,0,,,FR,35-44,desktop,1,0,1,5,silver,fragrance,0,0.0,0
T02_01749,1,meta,prospecting_lal_1pct,DE,35-44,mobile,1,4,1,5,gold,skincare,3,0.03,0
T08_00280,1,meta,retargeting_hot,GB,18-24,desktop,0,1,6,11,platinum,skincare,9,0.09,0
C_06428,0,,,DE,45+,desktop,1,17,7,9,none,skincare,0,0.0,0
T03_00419,1,meta,prospecting_lal_3_5pct,DE,45+,desktop,0,0,2,41,none,makeup,6,0.05,0
C_06718,0,,,DE,45+,desktop,0,4,4,2,none,makeup,0,0.0,0
T09_00541,1,youtube,retargeting,DE,35-44,mobile,0,0,11,24,none,skincare,10,0.1,0
T07_00319,1,meta,retargeting_warm,FR,45+,mobile,0,5,10,34,none,haircare,17,0.16,0
C_01263,0,,,GB,25-34,desktop,0,0,0,17,silver,makeup,0,0.0,0
T00_00871,1,tiktok,prospecting_broad_1824,GB,45+,mobile,1,0,2,4,none,fragrance,1,0.01,0
T02_00328,1,meta,prospecting_lal_1pct,FR,35-44,mobile,0,2,0,1,silver,skincare,5,0.05,0
C_01584,0,,,FR,25-34,mobile,1,2,1,5,silver,skincare,0,0.0,0
C_04358,0,,,FR,18-24,mobile,1,19,6,13,none,skincare,0,0.0,0
T07_01903,1,meta,retargeting_warm,FR,25-34,mobile,0,5,12,19,none,makeup,9,0.1,0
C_00093,0,,,DE,35-44,mobile,0,0,5,35,none,fragrance,0,0.0,0
T02_01610,1,meta,prospecting_lal_1pct,FR,45+,mobile,0,4,3,42,gold,haircare,4,0.04,0
C_00571,0,,,GB,18-24,desktop,0,1,2,10,none,fragrance,0,0.0,0
C_00387,0,,,FR,35-44,desktop,0,0,1,24,gold,makeup,0,0.0,0
T07_00202,1,meta,retargeting_warm,GB,25-34,desktop,1,8,9,1,gold,skincare,8,0.07,0
T05_00655,1,youtube,prospecting_brand_safety,FR,45+,mobile,0,2,3,50,gold,makeup,1,0.01,0
C_02205,0,,,GB,18-24,mobile,0,1,2,65,none,makeup,0,0.0,0
C_06749,0,,,GB,25-34,mobile,1,8,9,6,silver,makeup,0,0.0,0
T07_00555,1,meta,retargeting_warm,DE,18-24,desktop,0,2,6,4,gold,fragrance,5,0.06,0
C_01711,0,,,DE,18-24,desktop,0,4,0,9,silver,haircare,0,0.0,0
T01_00809,1,tiktok,prospecting_broad_2534,FR,45+,mobile,1,0,0,27,silver,fragrance,1,0.01,0
T01_00464,1,tiktok,prospecting_broad_2534,GB,18-24,mobile,0,5,2,65,gold,makeup,3,0.02,0
T04_00308,1,meta,prospecting_broad,GB,35-44,mobile,0,0,2,4,none,makeup,1,0.01,0
C_04149,0,,,FR,18-24,desktop,1,0,2,2,gold,haircare,0,0.0,0
T07_00998,1,meta,retargeting_warm,DE,35-44,mobile,0,6,4,4,none,fragrance,11,0.12,0
C_01266,0,,,DE,25-34,mobile,0,0,1,10,none,skincare,0,0.0,0
T09_00533,1,youtube,retargeting,GB,35-44,desktop,1,14,5,15,silver,fragrance,13,0.15,0
T02_00537,1,meta,prospecting_lal_1pct,DE,25-34,desktop,0,0,2,6,gold,fragrance,8,0.06,0
T02_01569,1,meta,prospecting_lal_1pct,DE,18-24,mobile,0,3,1,5,none,haircare,7,0.06,0
T08_00365,1,meta,retargeting_hot,FR,35-44,mobile,1,12,8,39,none,fragrance,18,0.18,0
